dateC,P
03051600,0.04
03051700,0.0
03051800,0.0
03051900,0.0
03052000,0.0
03052100,0.0
03052200,0.0
03052300,0.0
03060000,0.0
03060100,0.0
03060200,0.0
03060300,0.0
03060400,0.0
03060500,0.0
03060600,0.11833333333333333
03060700,21.337500000000002
03060800,42.305
03060900,57.73749999999999
03061000,70.70500000000001
03061100,75.75833333333334
03061200,66.55166666666666
03061300,52.085
03061400,35.7375
03061500,17.209999999999997
03061600,0.135
03061700,0.0
03061800,0.0
03061900,0.0
03062000,0.0
03062100,0.0
03062200,0.0
03062300,0.0
03070000,0.0
03070100,0.0
03070200,0.0
03070300,0.0
03070400,0.0
03070500,0.0
03070600,0.1475
03070700,11.219999999999999
03070800,28.445833333333336
03070900,37.71583333333333
03071000,42.36083333333333
03071100,44.17583333333334
03071200,40.2325
03071300,33.51
03071400,25.364166666666662
03071500,12.2175
03071600,0.13749999999999998
03071700,0.0
03071800,0.0
03071900,0.0
03072000,0.0
03072100,0.0
03072200,0.0
03072300,0.0
03080000,0.0
03080100,0.0
03080200,0.0
03080300,0.0
03080400,0.0
03080500,0.0
03080600,0.25
03080700,16.745
03080800,37.348333333333336
03080900,53.609166666666674
03081000,66.14666666666668
03081100,69.44083333333332
03081200,66.75250000000001
03081300,62.49333333333332
03081400,48.8675
03081500,26.554999999999996
03081600,0.2833333333333333
03081700,0.0
03081800,0.0
03081900,0.0
03082000,0.0
03082100,0.0
03082200,0.0
03082300,0.0
03090000,0.0
03090100,0.0
03090200,0.0
03090300,0.0
03090400,0.0
03090500,0.0
03090600,0.4275
03090700,21.264166666666668
03090800,36.1275
03090900,48.544999999999995
03091000,50.666666666666664
03091100,51.1625
03091200,52.78916666666667
03091300,49.44
03091400,36.47749999999999
03091500,19.875833333333333
03091600,3.6458333333333335
03091700,0.0
03091800,0.0
03091900,0.0
03092000,0.0
03092100,0.0
03092200,0.0
03092300,0.0
03100000,0.0
03100100,0.0
03100200,0.0
03100300,0.0
03100400,0.0
03100500,0.0
03100600,0.4966666666666666
03100700,22.162499999999998
03100800,39.415
03100900,51.97833333333333
03101000,62.95500000000001
03101100,66.76583333333335
03101200,63.28666666666666
03101300,52.27249999999999
03101400,37.56
03101500,18.93416666666667
03101600,3.5708333333333333
03101700,0.0
03101800,0.0
03101900,0.0
03102000,0.0
03102100,0.0
03102200,0.0
03102300,0.0
03110000,0.0
03110100,0.0
03110200,0.0
03110300,0.0
03110400,0.0
03110500,0.0
03110600,0.48249999999999993
03110700,14.068333333333335
03110800,26.272500000000004
03110900,40.13916666666667
03111000,46.335
03111100,49.68083333333333
03111200,46.2725
03111300,38.745
03111400,29.330000000000002
03111500,15.430833333333334
03111600,3.1475000000000004
03111700,0.0
03111800,0.0
03111900,0.0
03112000,0.0
03112100,0.0
03112200,0.0
03112300,0.0
03120000,0.0
03120100,0.0
03120200,0.0
03120300,0.0
03120400,0.0
03120500,0.0
03120600,0.8025000000000001
03120700,23.959166666666665
03120800,42.04666666666667
03120900,54.6775
03121000,64.19416666666667
03121100,65.93833333333333
03121200,63.72833333333333
03121300,54.37083333333334
03121400,40.21750000000001
03121500,20.006666666666668
03121600,4.015
03121700,0.0
03121800,0.0
03121900,0.0
03122000,0.0
03122100,0.0
03122200,0.0
03122300,0.0
03130000,0.0
03130100,0.0
03130200,0.0
03130300,0.0
03130400,0.0
03130500,0.0
03130600,1.0775000000000001
03130700,23.27083333333333
03130800,43.58666666666667
03130900,58.13166666666667
03131000,72.98249999999999
03131100,71.56916666666666
03131200,66.44999999999999
03131300,57.546666666666674
03131400,34.114999999999995
03131500,17.430833333333336
03131600,3.6
03131700,0.0
03131800,0.0
03131900,0.0
03132000,0.0
03132100,0.0
03132200,0.0
03132300,0.0
03140000,0.0
03140100,0.0
03140200,0.0
03140300,0.0
03140400,0.0
03140500,0.0
03140600,0.9058333333333334
03140700,21.19
03140800,38.19083333333333
03140900,51.57916666666666
03141000,61.498333333333335
03141100,62.0725
03141200,57.15583333333333
03141300,48.75
03141400,36.44916666666666
03141500,20.63333333333333
03141600,4.8875
03141700,0.0
03141800,0.0
03141900,0.0
03142000,0.0
03142100,0.0
03142200,0.0
03142300,0.0
03150000,0.0
03150100,0.0
03150200,0.0
03150300,0.0
03150400,0.0
03150500,0.0
03150600,1.1691666666666665
03150700,24.986666666666668
03150800,42.541666666666664
03150900,54.38666666666666
03151000,65.97166666666666
03151100,72.2575
03151200,70.87666666666668
03151300,56.25416666666667
03151400,40.18666666666666
03151500,21.68916666666667
03151600,4.924166666666667
03151700,0.0
03151800,0.0
03151900,0.0
03152000,0.0
03152100,0.0
03152200,0.0
03152300,0.0
03160000,0.0
03160100,0.0
03160200,0.0
03160300,0.0
03160400,0.0
03160500,0.0
03160600,1.3941666666666668
03160700,26.14
03160800,48.843333333333334
03160900,61.70166666666666
03161000,76.34166666666667
03161100,83.67166666666667
03161200,81.54166666666667
03161300,70.08583333333334
03161400,50.248333333333335
03161500,25.814999999999998
03161600,5.736666666666667
03161700,0.0
03161800,0.0
03161900,0.0
03162000,0.0
03162100,0.0
03162200,0.0
03162300,0.0
03170000,0.0
03170100,0.0
03170200,0.0
03170300,0.0
03170400,0.0
03170500,0.0
03170600,7.094166666666666
03170700,24.31583333333334
03170800,43.40583333333334
03170900,54.625
03171000,63.08916666666668
03171100,64.2725
03171200,62.57083333333333
03171300,55.099999999999994
03171400,42.403333333333336
03171500,25.640833333333337
03171600,6.1933333333333325
03171700,0.0
03171800,0.0
03171900,0.0
03172000,0.0
03172100,0.0
03172200,0.0
03172300,0.0
03180000,0.0
03180100,0.0
03180200,0.0
03180300,0.0
03180400,0.0
03180500,0.0
03180600,6.629166666666666
03180700,21.1
03180800,37.085
03180900,47.19083333333333
03181000,55.9425
03181100,58.455833333333345
03181200,52.718333333333334
03181300,45.1275
03181400,34.071666666666665
03181500,19.712500000000002
03181600,5.379166666666666
03181700,0.0
03181800,0.0
03181900,0.0
03182000,0.0
03182100,0.0
03182200,0.0
03182300,0.0
03190000,0.0
03190100,0.0
03190200,0.0
03190300,0.0
03190400,0.0
03190500,0.0
03190600,8.006666666666666
03190700,25.914999999999996
03190800,40.98583333333334
03190900,54.41583333333333
03191000,65.15
03191100,64.75333333333333
03191200,62.30583333333334
03191300,55.29666666666666
03191400,45.9925
03191500,24.2075
03191600,6.034166666666668
03191700,0.0
03191800,0.0
03191900,0.0
03192000,0.0
03192100,0.0
03192200,0.0
03192300,0.0
03200000,0.0
03200100,0.0
03200200,0.0
03200300,0.0
03200400,0.0
03200500,0.0
03200600,5.864166666666667
03200700,19.455000000000002
03200800,29.895
03200900,36.68916666666667
03201000,43.59833333333333
03201100,42.8775
03201200,38.05166666666667
03201300,33.435833333333335
03201400,25.77166666666666
03201500,12.885833333333332
03201600,3.768333333333334
03201700,0.0
03201800,0.0
03201900,0.0
03202000,0.0
03202100,0.0
03202200,0.0
03202300,0.0
03210000,0.0
03210100,0.0
03210200,0.0
03210300,0.0
03210400,0.0
03210500,0.008333333333333333
03210600,7.57
03210700,23.235833333333332
03210800,42.089166666666664
03210900,55.41750000000001
03211000,61.31666666666666
03211100,65.66
03211200,62.706666666666656
03211300,53.34833333333333
03211400,38.156666666666666
03211500,21.6675
03211600,5.361666666666667
03211700,0.0
03211800,0.0
03211900,0.0
03212000,0.0
03212100,0.0
03212200,0.0
03212300,0.0
03220000,0.0
03220100,0.0
03220200,0.0
03220300,0.0
03220400,0.0
03220500,0.024166666666666666
03220600,9.680833333333332
03220700,25.757499999999997
03220800,40.763333333333335
03220900,51.0725
03221000,60.53916666666667
03221100,64.76083333333334
03221200,64.59416666666668
03221300,59.55250000000001
03221400,44.27166666666667
03221500,25.06916666666667
03221600,7.4433333333333325
03221700,0.0
03221800,0.0
03221900,0.0
03222000,0.0
03222100,0.0
03222200,0.0
03222300,0.0
03230000,0.0
03230100,0.0
03230200,0.0
03230300,0.0
03230400,0.0
03230500,0.125
03230600,9.1675
03230700,25.045
03230800,46.910000000000004
03230900,67.09833333333331
03231000,76.94666666666666
03231100,89.09666666666665
03231200,78.38833333333334
03231300,66.16583333333334
03231400,50.70250000000001
03231500,27.465
03231600,9.104166666666666
03231700,0.0
03231800,0.0
03231900,0.0
03232000,0.0
03232100,0.0
03232200,0.0
03232300,0.0
03240000,0.0
03240100,0.0
03240200,0.0
03240300,0.0
03240400,0.0
03240500,0.1441666666666667
03240600,10.480833333333333
03240700,25.84833333333333
03240800,44.08416666666667
03240900,56.23250000000001
03241000,69.36916666666667
03241100,65.115
03241200,61.134166666666665
03241300,51.39833333333333
03241400,40.29750000000001
03241500,23.735833333333336
03241600,7.854166666666667
03241700,0.01916666666666667
03241800,0.0
03241900,0.0
03242000,0.0
03242100,0.0
03242200,0.0
03242300,0.0
03250000,0.0
03250100,0.0
03250200,0.0
03250300,0.0
03250400,0.0
03250500,0.2316666666666667
03250600,13.774166666666668
03250700,34.29999999999999
03250800,54.84416666666667
03250900,66.82
03251000,75.03833333333334
03251100,78.58083333333333
03251200,73.73
03251300,64.34833333333334
03251400,50.10500000000001
03251500,29.043333333333326
03251600,10.060833333333333
03251700,0.06166666666666667
03251800,0.0
03251900,0.0
03252000,0.0
03252100,0.0
03252200,0.0
03252300,0.0
03260000,0.0
03260100,0.0
03260200,0.0
03260300,0.0
03260400,0.0
03260500,0.46416666666666667
03260600,13.991666666666665
03260700,35.24666666666667
03260800,55.5975
03260900,70.24166666666667
03261000,77.37416666666667
03261100,82.56583333333334
03261200,78.25333333333333
03261300,66.44666666666667
03261400,50.84916666666667
03261500,28.64
03261600,9.088333333333333
03261700,0.057499999999999996
03261800,0.0
03261900,0.0
03262000,0.0
03262100,0.0
03262200,0.0
03262300,0.0
03270000,0.0
03270100,0.0
03270200,0.0
03270300,0.0
03270400,0.0
03270500,0.44083333333333324
03270600,11.689166666666667
03270700,30.45
03270800,52.912499999999994
03270900,66.14916666666667
03271000,73.00249999999998
03271100,78.79916666666666
03271200,72.74083333333336
03271300,60.78833333333333
03271400,45.482499999999995
03271500,27.25583333333334
03271600,9.260833333333332
03271700,0.1758333333333333
03271800,0.0
03271900,0.0
03272000,0.0
03272100,0.0
03272200,0.0
03272300,0.0
03280000,0.0
03280100,0.0
03280200,0.0
03280300,0.0
03280400,0.0
03280500,0.5241666666666667
03280600,16.245
03280700,37.3525
03280800,55.034166666666664
03280900,70.63583333333334
03281000,82.76583333333333
03281100,86.2375
03281200,79.165
03281300,67.01
03281400,49.7525
03281500,29.134166666666662
03281600,8.91
03281700,0.22250000000000003
03281800,0.0
03281900,0.0
03282000,0.0
03282100,0.0
03282200,0.0
03282300,0.0
03290000,0.0
03290100,0.0
03290300,0.0
03290400,0.0
03290500,0.6108333333333333
03290600,16.279999999999998
03290700,38.372499999999995
03290800,53.76416666666666
03290900,69.96249999999999
03291000,72.01416666666667
03291100,73.14666666666666
03291200,69.54
03291300,61.75666666666666
03291400,45.110833333333325
03291500,28.585000000000004
03291600,9.45
03291700,0.22333333333333336
03291800,0.0
03291900,0.0
03292000,0.0
03292100,0.0
03292200,0.0
03292300,0.0
03300000,0.0
03300100,0.0
03300200,0.0
03300300,0.0
03300400,0.0
03300500,0.8116666666666669
03300600,14.220833333333333
03300700,36.27583333333334
03300800,53.512499999999996
03300900,71.63249999999998
03301000,80.4725
03301100,76.44
03301200,70.93166666666666
03301300,60.665
03301400,45.979166666666664
03301500,29.08083333333333
03301600,11.207500000000001
03301700,0.35916666666666663
03301800,0.0
03301900,0.0
03302000,0.0
03302100,0.0
03302200,0.0
03302300,0.0
03310000,0.0
03310100,0.0
03310200,0.0
03310300,0.0
03310400,0.0
03310500,1.2241666666666668
03310600,18.2475
03310700,42.325833333333335
03310800,61.843333333333334
03310900,77.22166666666668
03311000,83.23833333333333
03311100,85.85750000000002
03311200,80.02916666666667
03311300,75.22
03311400,54.11499999999999
03311500,31.464166666666667
03311600,11.076666666666668
03311700,0.5299999999999999
03311800,0.0
03311900,0.0
03312000,0.0
03312100,0.0
03312200,0.0
03312300,0.0
04010000,0.0
04010100,0.0
04010200,0.0
04010300,0.0
04010400,0.0
04010500,1.2883333333333333
04010600,16.09
04010700,36.86416666666667
04010800,57.34666666666667
04010900,69.02166666666668
04011000,75.66333333333334
04011100,80.05416666666667
04011200,76.85583333333334
04011300,68.22583333333334
04011400,49.770833333333336
04011500,24.846666666666668
04011600,9.355833333333333
04011700,0.6216666666666667
04011800,0.0
04011900,0.0
04012000,0.0
04012100,0.0
04012200,0.0
04012300,0.0
04020000,0.0
04020100,0.0
04020200,0.0
04020300,0.0
04020400,0.0
04020500,1.1891666666666667
04020600,12.848333333333334
04020700,30.519999999999996
04020800,45.9125
04020900,57.932500000000005
04021000,68.0375
04021100,63.98666666666667
04021200,65.82249999999999
04021300,52.671666666666674
04021400,40.997499999999995
04021500,23.746666666666666
04021600,9.315833333333334
04021700,0.7166666666666667
04021800,0.0
04021900,0.0
04022000,0.0
04022100,0.0
04022200,0.0
04022300,0.0
04030000,0.0
04030100,0.0
04030200,0.0
04030300,0.0
04030400,0.0
04030500,1.9033333333333333
04030600,14.228333333333333
04030700,34.343333333333334
04030800,54.225
04030900,66.29166666666667
04031000,76.15000000000002
04031100,71.18583333333333
04031200,67.89999999999999
04031300,57.54749999999999
04031400,45.307500000000005
04031500,29.015833333333337
04031600,11.225000000000001
04031700,0.6916666666666665
04031800,0.0
04031900,0.0
04032000,0.0
04032100,0.0
04032200,0.0
04032300,0.0
04040000,0.0
04040100,0.0
04040200,0.0
04040300,0.0
04040400,0.0
04040500,2.51
04040600,16.418333333333333
04040700,38.52
04040800,54.42166666666666
04040900,68.74000000000001
04041000,79.79083333333334
04041100,77.55916666666667
04041200,69.29166666666667
04041300,64.95916666666666
04041400,50.24583333333333
04041500,33.77916666666667
04041600,13.236666666666666
04041700,0.8325
04041800,0.0
04041900,0.0
04042000,0.0
04042100,0.0
04042200,0.0
04042300,0.0
04050000,0.0
04050100,0.0
04050200,0.0
04050300,0.0
04050400,0.0
04050500,2.893333333333333
04050600,15.110000000000001
04050700,32.2375
04050800,49.2575
04050900,60.5075
04051000,70.51416666666667
04051100,67.66583333333334
04051200,60.17250000000001
04051300,52.176666666666655
04051400,37.50416666666667
04051500,24.689166666666665
04051600,10.009166666666665
04051700,0.8433333333333333
04051800,0.0
04051900,0.0
04052000,0.0
04052100,0.0
04052200,0.0
04052300,0.0
04060000,0.0
04060100,0.0
04060200,0.0
04060300,0.0
04060400,0.0
04060500,2.6750000000000003
04060600,16.723333333333333
04060700,34.71333333333334
04060800,53.98166666666666
04060900,64.92416666666668
04061000,72.87333333333332
04061100,81.26083333333334
04061200,78.6725
04061300,67.34500000000001
04061400,54.234166666666674
04061500,33.58583333333334
04061600,13.643333333333333
04061700,1.3833333333333335
04061800,0.0
04061900,0.0
04062000,0.0
04062100,0.0
04062200,0.0
04062300,0.0
04070000,0.0
04070100,0.0
04070200,0.0
04070300,0.0
04070400,0.0016666666666666668
04070500,2.7241666666666666
04070600,14.204166666666667
04070700,31.697500000000005
04070800,45.35250000000001
04070900,57.85583333333335
04071000,67.32333333333334
04071100,75.72583333333333
04071200,69.17416666666666
04071300,59.057500000000005
04071400,40.51166666666667
04071500,22.344166666666666
04071600,9.580833333333333
04071700,1.37
04071800,0.0
04071900,0.0
04072000,0.0
04072100,0.0
04072200,0.0
04072300,0.0
04080000,0.0
04080100,0.0
04080200,0.0
04080300,0.0
04080400,0.004166666666666667
04080500,3.3433333333333337
04080600,18.169166666666666
04080700,36.498333333333335
04080800,48.41583333333333
04080900,60.13666666666666
04081000,62.87333333333333
04081100,60.943333333333335
04081200,57.706666666666656
04081300,52.06666666666667
04081400,45.294999999999995
04081500,28.977499999999996
04081600,12.530000000000001
04081700,1.5741666666666665
04081800,0.0
04081900,0.0
04082000,0.0
04082100,0.0
04082200,0.0
04082300,0.0
04090000,0.0
04090100,0.0
04090200,0.0
04090300,0.0
04090400,0.065
04090500,3.9158333333333335
04090600,20.0825
04090700,40.185833333333335
04090800,58.35416666666668
04090900,68.985
04091000,72.52749999999999
04091100,74.56416666666667
04091200,62.384166666666665
04091300,54.839999999999996
04091400,41.72416666666667
04091500,24.263333333333335
04091600,10.705833333333333
04091700,1.4691666666666665
04091800,0.0
04091900,0.0
04092000,0.0
04092100,0.0
04092200,0.0
04092300,0.0
04100000,0.0
04100100,0.0
04100200,0.0
04100300,0.0
04100400,0.07916666666666666
04100500,3.7599999999999993
04100600,18.476666666666663
04100700,40.711666666666666
04100800,56.97666666666667
04100900,63.52583333333333
04101000,66.37166666666666
04101100,71.10833333333332
04101200,58.25666666666666
04101300,48.52583333333333
04101400,36.05583333333333
04101500,24.820833333333336
04101600,12.2575
04101700,1.6016666666666666
04101800,0.0
04101900,0.0
04102000,0.0
04102100,0.0
04102200,0.0
04102300,0.0
04110000,0.0
04110100,0.0
04110200,0.0
04110300,0.0
04110400,0.17750000000000002
04110500,4.430000000000001
04110600,20.85083333333333
04110700,42.1825
04110800,60.52583333333333
04110900,77.04249999999999
04111000,86.70083333333334
04111100,85.69166666666666
04111200,78.1025
04111300,69.15583333333332
04111400,55.08666666666667
04111500,34.730000000000004
04111600,14.2125
04111700,1.7025000000000003
04111800,0.0
04111900,0.0
04112000,0.0
04112100,0.0
04112200,0.0
04112300,0.0
04120000,0.0
04120100,0.0
04120200,0.0
04120300,0.0
04120400,0.1516666666666667
04120500,3.560833333333333
04120600,16.558333333333334
04120700,34.653333333333336
04120800,51.72666666666667
04120900,63.75833333333333
04121000,72.73249999999999
04121100,75.56500000000001
04121200,65.06416666666668
04121300,48.149166666666666
04121400,40.769999999999996
04121500,28.060833333333335
04121600,12.569166666666668
04121700,2.0283333333333338
04121800,0.0
04121900,0.0
04122000,0.0
04122100,0.0
04122200,0.0
04122300,0.0
04130000,0.0
04130100,0.0
04130200,0.0
04130300,0.0
04130400,0.29
04130500,4.763333333333333
04130600,22.086666666666662
04130700,43.35666666666666
04130800,59.40583333333334
04130900,77.82833333333333
04131000,77.35083333333334
04131100,78.88083333333334
04131200,78.22916666666667
04131300,69.865
04131400,52.88666666666668
04131500,32.03666666666666
04131600,14.663333333333334
04131700,1.8591666666666666
04131800,0.0
04131900,0.0
04132000,0.0
04132100,0.0
04132200,0.0
04132300,0.0
04140000,0.0
04140100,0.0
04140200,0.0
04140300,0.0
04140400,0.45249999999999996
04140500,5.565833333333333
04140600,23.818333333333328
04140700,44.446666666666665
04140800,59.863333333333344
04140900,66.45416666666667
04141000,65.90916666666666
04141100,61.11583333333334
04141200,58.540833333333325
04141300,55.4175
04141400,41.25
04141500,27.27
04141600,11.366666666666669
04141700,1.8833333333333335
04141800,0.0008333333333333334
04141900,0.0
04142000,0.0
04142100,0.0
04142200,0.0
04142300,0.0
04150000,0.0
04150100,0.0
04150200,0.0
04150300,0.0
04150400,0.44416666666666665
04150500,4.9125000000000005
04150600,19.121666666666666
04150700,35.76583333333334
04150800,53.185
04150900,68.92916666666666
04151000,76.2925
04151100,81.47416666666668
04151200,77.12250000000002
04151300,63.39083333333334
04151400,49.78833333333333
04151500,30.67833333333333
04151600,12.37
04151700,2.1516666666666664
04151800,0.0275
04151900,0.0
04152000,0.0
04152100,0.0
04152200,0.0
04152300,0.0
04160000,0.0
04160100,0.0
04160200,0.0
04160300,0.0
04160400,0.6725
04160500,5.45
04160600,20.216666666666665
04160700,39.86083333333334
04160800,56.20249999999999
04160900,63.39666666666667
04161000,67.19083333333334
04161100,64.75666666666666
04161200,54.19499999999999
04161300,49.86333333333334
04161400,38.400000000000006
04161500,27.75916666666667
04161600,12.236666666666666
04161700,2.170833333333334
04161800,0.05083333333333334
04161900,0.0
04162000,0.0
04162100,0.0
04162200,0.0
04162300,0.0
04170000,0.0
04170100,0.0
04170200,0.0
04170300,0.0
04170400,0.5608333333333334
04170500,4.843333333333333
04170600,19.205
04170700,35.89083333333333
04170800,51.15583333333334
04170900,61.054166666666674
04171000,59.70083333333334
04171100,58.958333333333336
04171200,51.76749999999999
04171300,44.8175
04171400,32.777499999999996
04171500,21.611666666666665
04171600,10.290833333333333
04171700,2.2858333333333336
04171800,0.07833333333333332
04171900,0.0
04172000,0.0
04172100,0.0
04172200,0.0
04172300,0.0
04180000,0.0
04180100,0.0
04180200,0.0
04180300,0.0
04180400,0.8949999999999999
04180500,6.634166666666666
04180600,24.2375
04180700,48.5075
04180800,66.37750000000001
04180900,77.06083333333335
04181000,78.87083333333332
04181100,76.58083333333333
04181200,71.53083333333333
04181300,61.395
04181400,49.46333333333334
04181500,30.414166666666663
04181600,13.226666666666667
04181700,2.391666666666666
04181800,0.10166666666666667
04181900,0.0
04182000,0.0
04182100,0.0
04182200,0.0
04182300,0.0
04190000,0.0
04190100,0.0
04190200,0.0
04190300,0.0
04190400,0.7283333333333334
04190500,5.344166666666666
04190600,21.94416666666667
04190700,42.79833333333334
04190800,57.17666666666668
04190900,74.42666666666668
04191000,83.68666666666665
04191100,80.21
04191200,70.85166666666667
04191300,63.02666666666667
04191400,49.472500000000004
04191500,30.61583333333333
04191600,13.545
04191700,2.516666666666667
04191800,0.18833333333333335
04191900,0.0
04192000,0.0
04192100,0.0
04192200,0.0
04192300,0.0
04200000,0.0
04200100,0.0
04200200,0.0
04200300,0.0
04200400,1.0208333333333333
04200500,6.2975
04200600,22.4525
04200700,41.802499999999995
04200800,59.45000000000001
04200900,72.1525
04201000,83.30666666666667
04201100,78.61833333333334
04201200,72.42416666666668
04201300,63.29749999999999
04201400,51.88499999999999
04201500,33.12416666666667
04201600,14.344166666666666
04201700,2.7808333333333337
04201800,0.1925
04201900,0.0
04202000,0.0
04202100,0.0
04202200,0.0
04202300,0.0
04210000,0.0
04210100,0.0
04210200,0.0
04210300,0.0
04210400,1.2591666666666668
04210500,6.584166666666666
04210600,21.279999999999998
04210700,41.64
04210800,57.015833333333326
04210900,69.22333333333334
04211000,74.89083333333333
04211100,71.3325
04211200,65.8975
04211300,60.48833333333334
04211400,50.730833333333344
04211500,33.674166666666665
04211600,14.802500000000002
04211700,2.85
04211800,0.35333333333333333
04211900,0.0
04212000,0.0
04212100,0.0
04212200,0.0
04212300,0.0
04220000,0.0
04220100,0.0
04220200,0.0
04220300,0.0
04220400,1.5391666666666666
04220500,7.565833333333334
04220600,23.985000000000003
04220700,43.050000000000004
04220800,55.69499999999999
04220900,63.285
04221000,65.70083333333334
04221100,72.695
04221200,71.75083333333333
04221300,60.5875
04221400,51.3775
04221500,34.46
04221600,14.215833333333336
04221700,2.4133333333333336
04221800,0.33916666666666667
04221900,0.0
04222000,0.0
04222100,0.0
04222200,0.0
04222300,0.0
04230000,0.0
04230100,0.0
04230200,0.0
04230300,0.0
04230400,1.5891666666666666
04230500,7.810833333333332
04230600,27.133333333333336
04230700,50.15083333333334
04230800,69.70833333333333
04230900,80.81833333333334
04231000,83.13583333333334
04231100,87.47500000000001
04231200,78.98916666666668
04231300,69.93833333333333
04231400,55.32
04231500,34.09166666666667
04231600,16.175833333333333
04231700,3.4808333333333334
04231800,0.5708333333333334
04231900,0.0
04232000,0.0
04232100,0.0
04232200,0.0
04232300,0.0
04240000,0.0
04240100,0.0
04240200,0.0
04240300,0.0
04240400,1.8108333333333333
04240500,8.550833333333333
04240600,29.93416666666667
04240700,56.449999999999996
04240800,75.76750000000001
04240900,87.86583333333333
04241000,89.27499999999999
04241100,88.54083333333334
04241200,83.59916666666666
04241300,76.995
04241400,59.58916666666667
04241500,40.43833333333333
04241600,18.773333333333337
04241700,3.3683333333333336
04241800,0.685
04241900,0.0
04242000,0.0
04242100,0.0
04242200,0.0
04242300,0.0
04250000,0.0
04250100,0.0
04250200,0.0
04250300,0.0
04250400,1.9833333333333336
04250500,8.591666666666667
04250600,29.004166666666666
04250700,52.817499999999995
04250800,73.14916666666666
04250900,85.89666666666665
04251000,93.94083333333334
04251100,92.56083333333333
04251200,84.79416666666667
04251300,70.04416666666667
04251400,52.068333333333335
04251500,34.85916666666667
04251600,15.68666666666667
04251700,3.3924999999999996
04251800,0.6891666666666666
04251900,0.0
04252000,0.0
04252100,0.0
04252200,0.0
04252300,0.0
04260000,0.0
04260100,0.0
04260200,0.0
04260300,0.0025
04260400,2.1775
04260500,9.205
04260600,30.872500000000002
04260700,53.89833333333333
04260800,72.11833333333333
04260900,82.77666666666667
04261000,89.86416666666668
04261100,93.67
04261200,83.25833333333333
04261300,71.88666666666667
04261400,57.92333333333334
04261500,36.955
04261600,15.968333333333334
04261700,3.230833333333333
04261800,0.7883333333333334
04261900,0.0
04262000,0.0
04262100,0.0
04262200,0.0
04262300,0.0
04270000,0.0
04270100,0.0
04270200,0.0
04270300,0.01
04270400,2.03
04270500,8.194999999999999
04270600,28.965833333333336
04270700,51.074999999999996
04270800,69.61333333333333
04270900,76.39666666666668
04271000,83.58
04271100,82.19
04271200,78.21416666666666
04271300,71.46083333333333
04271400,54.7925
04271500,35.76666666666666
04271600,15.664166666666667
04271700,3.760833333333333
04271800,0.9608333333333333
04271900,0.0
04272000,0.0
04272100,0.0
04272200,0.0
04272300,0.0
04280000,0.0
04280100,0.0
04280200,0.0
04280300,0.06333333333333334
04280400,2.3858333333333337
04280500,9.011666666666665
04280600,26.015833333333333
04280700,43.594166666666666
04280800,56.1225
04280900,71.40083333333332
04281000,80.08416666666668
04281100,75.99166666666667
04281200,70.25333333333333
04281300,58.04666666666666
04281400,50.59416666666667
04281500,34.43500000000001
04281600,15.56833333333333
04281700,3.453333333333333
04281800,0.9066666666666667
04281900,0.0
04282000,0.0
04282100,0.0
04282200,0.0
04282300,0.0
04290000,0.0
04290100,0.0
04290200,0.0
04290300,0.0775
04290400,2.1683333333333334
04290500,8.279166666666667
04290600,25.073333333333334
04290700,44.8025
04290800,59.81
04290900,72.18666666666667
04291000,77.4
04291100,76.42333333333333
04291200,73.3575
04291300,63.71583333333333
04291400,48.87916666666666
04291500,32.95333333333333
04291600,16.185
04291700,3.4899999999999998
04291800,1.1475
04291900,0.0
04292000,0.0
04292100,0.0
04292200,0.0
04292300,0.0
04300000,0.0
04300100,0.0
04300200,0.0
04300300,0.13416666666666666
04300400,2.2958333333333334
04300500,9.156666666666666
04300600,28.385833333333338
04300700,50.44083333333334
04300800,67.09583333333333
04300900,77.1975
04301000,82.16666666666667
04301100,82.41250000000001
04301200,74.16416666666666
04301300,63.65583333333334
04301400,51.92166666666666
04301500,35.958333333333336
04301600,16.69333333333333
04301700,3.6633333333333327
04301800,1.1591666666666667
04301900,0.0
04302000,0.0
04302100,0.0
04302200,0.0
04302300,0.0
05010000,0.0
05010100,0.0
05010200,0.0
05010300,0.15333333333333332
05010400,2.6425
05010500,9.817499999999999
05010600,28.729999999999993
05010700,48.38833333333333
05010800,64.885
05010900,81.29
05011000,85.76666666666665
05011100,89.97166666666668
05011200,87.75666666666666
05011300,76.51416666666667
05011400,55.31333333333333
05011500,37.38416666666667
05011600,18.132499999999997
05011700,4.010000000000001
05011800,1.4675
05011900,0.0
05012000,0.0
05012100,0.0
05012200,0.0
05012300,0.0
05020000,0.0
05020100,0.0
05020200,0.0
05020300,0.21750000000000003
05020400,2.1725
05020500,8.8325
05020600,26.512500000000003
05020700,41.64
05020800,58.52
05020900,76.42666666666666
05021000,87.795
05021100,86.76916666666666
05021200,77.86333333333333
05021300,63.75666666666667
05021400,50.51583333333334
05021500,33.25666666666667
05021600,15.301666666666668
05021700,4.133333333333334
05021800,1.5158333333333334
05021900,0.0
05022000,0.0
05022100,0.0
05022200,0.0
05022300,0.0
05030000,0.0
05030100,0.0
05030200,0.0
05030300,0.31166666666666665
05030400,2.6
05030500,9.043333333333333
05030600,26.590833333333336
05030700,45.31666666666666
05030800,57.455000000000005
05030900,69.38583333333334
05031000,74.42333333333335
05031100,70.77333333333334
